Zomato URL,Name of Restaurant,Address,Location,Cuisine,Top Dishes,Price for 2,Ratings,No of Votes
https://www.zomato.com/chennai/food-point-1-mylapore,Food Point," 3/119, RH Road, Mylapore, Chennai",Mylapore,"Fast Food, Beverages",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/tawakkal-biryani-george-town,Tawakkal Biryani," 249, Angappan Street, George Town, Chennai",George Town,Biryani,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/dinner-chats-chromepet,Dinner Chats," 15, South Street, Radha Nagar, Chromepet, Chennai",Chromepet,"Fast Food, Beverages",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/3-star-murukku-and-sweets-ambattur,3 Star Murukku And Sweets," 784, CTH Road, Thirumullaivoyal Opposite To Bus stand, Ambattur, Chennai",Ambattur,Mithai,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/madras-food-central-poonamalle,Madras Food Central," Shop 2/9, Mount Poonamallee Main Road, Near Axis Bank, Kattuppakkam, Poonamalle, Chennai",Poonamalle,"Mughlai, Chinese, Lebanese",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/fmm-zaiqah-caterer-mogappair,FMM Zaiqah Caterer," Kavimani Salai Street, Near Nolambur Police Station, Mogappair, Chennai",Mogappair,"Fast Food, Beverages",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/the-parotta-salna-pallavaram,The Parotta Salna," 2/43, Veteran Lines, Pallavaram, Chennai",Pallavaram,"North Indian, South Indian, Wraps",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/whimsey-waffles-co-chengalpattu,Whimsey Waffles Co," 67 A, Bharathiyar Street, Mahindra World City, Veerapuram, Chengalpattu, Chennai",Chengalpattu,Desserts,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/farida-fast-food-george-town,Farida Fast Food," 19, Mannady Street, Mannady, George Town, Chennai",George Town,Chinese,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/sri-krishna-sweets-and-bakery-poonamalle,Sri Krishna Sweets And Bakery," 17, Karaynchavadi, AvadiRoad, Poonamalle, Chennai",Poonamalle,"Mithai, Bakery",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/coal-steam-perungudi,Coal Steam," 4/748, Venkateswara Colony, Nehru Nagar, Perungudi, Chennai",Perungudi,Fast Food,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/sri-bavani-tiffen-center-thiruvallur,Sri Bavani Tiffen center," 39/20, Nethaji Salai Chennai, Chennai Locality, Chennai",Thiruvallur,South Indian,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/munchy-nungambakkam,Munchy," Starmall Food Court, 55/19, Valluvarkottam High Road, Nungambakkam, Chennai",Nungambakkam,"Fast Food, Sandwich, Street Food",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/happy-hours-snacks-point-selaiyur,Happy Hours Snacks Point," 1st Cross Street, Ambedkar Nagar, Selaiyur, Chennai",Selaiyur,"Fast Food, Burger",Invalid,100,invalid,invalid
https://www.zomato.com/chennai/coal-smith-sholinganallur,Coal Smith," 674, Village Main Road, Sholinganallur, Chennai",Sholinganallur,"Biryani, South Indian, Chinese",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/goms-deli-avadi,Gom's Deli," 508, CTH Road, Hindu College, Pattabiram, Avadi, Chennai",Avadi,Fast Food,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/old-madras-bakers-aminijikarai,Old Madras Bakers," 8/9, Nelson Manickam Road, Choolaimedu",Aminijikarai,"Bakery, Street Food, Juices",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/hunters-chicken-karapakkam,Hunters Chicken," 1/370, Indira Gandhi Street, Karapakkam, Chennai",Karapakkam,Fast Food,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/master-biriyani-selaiyur,Master Biriyani," 58, Sivashankaran Street, Ramakrishnapuram, Chitlapakkam, Selaiyur, Chennai",Selaiyur,"Biryani, Chinese, Chettinad",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/sappidalam-vanga-poonamalle,Sappidalam Vanga," 54/49, Dharma Raja Kovil Street, Near Iyypan Temple, Poonamallee, Chennai",Poonamalle,"South Indian, Fast Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/avenue-11-alwarpet,Avenue 11," New no 11, Raghava Veera Avenue, Poes Garden, Alwarpet, Chennai",Alwarpet,"North Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/chennai-food-express-nungambakkam,Chennai Food Express," Door 5, Plot 7 Pushpa Nagar, 2nd Street, Nungambakkam, Chennai",Nungambakkam,"South Indian, Chinese, Fast Food",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/balaji-fries-juice-salad-sandwich-old-mahabalipuram-road-omr,Balaji Fries Juice Salad Sandwich," 29, Karpagavinayajar, Kovil Street, Kanansavadi, Old Mahabalipuram Road (OMR), Chennai",Old Mahabalipuram Road (OMR),"South Indian, Fast Food, Beverages",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/karram-velachery,Karram," 3, AGS colony 5th street, Velachery, Chennai",Velachery,Chinese,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/ahmed-briyani-poonamalle,Ahmed Briyani," Shop 106, Poonamallee High Road, Sivapoodham, Vanagaram, Near Poonamalle, Chennai",Poonamalle,Biryani,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/mubarak-briyani-shenoy-nagar,Mubarak Briyani," 13 A, Pulla Avenue, Shenoy Nagar, Chennai",Shenoy Nagar,"Biryani, Chettinad, Chinese, North Indian",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/nandhus-kitchen-tiruvottiyur,Nandhu's Kitchen," 84, South Mada Street, Tiruvottiyur, Chennai",Tiruvottiyur,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/mini-cafe-chengalpattu,Mini Cafe," 4G, Guna Complex, TKM Road, Chengalpattu, Chennai",Chengalpattu,South Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/db-restaurant-red-hills,DB Restaurant," No.4/319, G.N.T Road, M.A.Nagar, Padianallur, Chennai",Red Hills,"Chinese, Coffee, Seafood, South Indian, Thai",Invalid,600,invalid,invalid
https://www.zomato.com/chennai/food-klub-madipakkam,Food Klub," F-4, Shree GK Flats, Plot No 45, 1st main Road, Sadasivam Nagar, Madipakkam, Chennai",Madipakkam,"Fast Food, Burger, Juices",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/super-foods-anna-nagar-east,Super Foods," 14, Plot 4000, S-Block, 5th Avenue, Anna Nagar East, Chennai",Anna Nagar East,Sandwich,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/mm-cafe-kolathur,MM Cafe," 12, Vivekanantha Nagar, Kolathur, Chennai",Kolathur,"Beverages, Ice Cream",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/la-parisienne-by-the-french-loaf-k-k-nagar,La Parisienne by The French Loaf," 585, Door 19, Dr. Alagiri Salai, K.K. Nagar, Chennai",K.K. Nagar,"Fast Food, Beverages",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/sagar-sweets-chengalpattu,Sagar Sweets," 65, Rajaji Street, Near New Bus Stand, Chengalpattu, Chennai",Chengalpattu,Mithai,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/a-m-chicken-center-royapettah,A M Chicken Center," Shop 21, Burrah Sahib Street, Royapettah, Chennai",Royapettah,"Biryani, Fast Food",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/fiammettas-kitchen-madhavaram,Fiammetta's Kitchen," 3, Association Road, KKR Garden, Madhavaram, Chennai",Madhavaram,Italian,Invalid,500,invalid,invalid
https://www.zomato.com/chennai/hunger-hub-anna-nagar-east,Hunger Hub," 7/13, Annai Indra Nagar, Keezhe Naduvangarai, Anna Nagar East, Chennai",Anna Nagar East,Japanese,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/anytime-idly-kolathur,Anytime Idly," 388/10, 9th street, Viduthalai Nagar, Kolathur, Chennai",Kolathur,South Indian,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/indian-biriyani-perungudi,Indian Biriyani," 81, MGR Salai, Veeramani Road, Kandanchavadi OMR Road, Next Hdfc Bank, Perungudi, Chennai",Perungudi,Biryani,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/ecr-border-parotta-mahabalipuram,ECR Border Parotta," ECR Road, Mahabalipuram, Chennai",Mahabalipuram,"North Indian, Chinese, South Indian, Beverages",Invalid,450,invalid,invalid
https://www.zomato.com/chennai/rollita-porur,Rollita," 98, Trunk Road, Porur, Chennai",Porur,"Rolls, North Indian",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/wow-laddus-nungambakkam,WOW Laddus," 19/4, Ghatala Towers, 3rd Floor, Avenue Road, Nungambakkam, Chennai",Nungambakkam,Mithai,Invalid,800,invalid,invalid
https://www.zomato.com/chennai/yummy-momos-madipakkam,Yummy Momos," 22, Lake View Road, Ayyappan Nagar, Madipakkam, Chennai",Madipakkam,Momos,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/cane-elixir-1-ra-puram,Cane Elixir," 18/7, 3rd Cross street, RA Puram, Chennai",RA Puram,"Juices, Street Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/madurai-special-jil-jil-jigarthanda-kanchipuram-district,Madurai Special Jil Jil Jigarthanda," 28/2, Velu Nachiyar Street, NH 3, Maraimalai Nagar, Opposite Sivananda Rajaram CBSE School Back Gate, Kanchipuram District, Chennai",Kanchipuram District,Beverages,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/muthumani-chettinad-military-hotel-arumbakkam,Muthumani Chettinad Military Hotel," 11, MMDA Colony, Arumbakkam, Chennai",Arumbakkam,"Chettinad, Chinese",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/nila-fast-food-injambakkam,Nila Fast Food," 1/3, Thiruvalluvar Saalai, Karthik Nagar, Anna Enclave, Injambakkam, Chennai",Injambakkam,"South Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/hangout-multicuisine-restaurant-madipakkam,Hangout Multicuisine Restaurant," 1/343, Big St. AG'S Office Colony, Near Police Station, Keelkattalai, Near Madipakkam, Chennai",Madipakkam,"Biryani, North Indian, Chettinad, Chinese",Invalid,450,invalid,invalid
https://www.zomato.com/chennai/crispy-triangle-sandwich-valasaravakkam,Crispy Triangle Sandwich," 112, Chinthamani Vinayagar Koil Street, Alwarthirunagar Valasaravakkam, Chennai",Valasaravakkam,"Sandwich, Fast Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/jerin-chocolatier-pallavaram,Jerin Chocolatier," 14, Thangaiah Street, Gandhi Nagar, Nagalkeni, Pallavaram, Chennai",Pallavaram,Desserts,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/mr-eatz-royapettah,MR.EATZ," 70/236, Peters Road, Royapettah, Chennai",Royapettah,"Fast Food, Chinese, Rolls",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/burger-hub-kolathur,Burger Hub," 2 Srinivasa Nagar, 1st Main Road, Kolathur, Chennai",Kolathur,"Fast Food, Street Food",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/nellaiyappar-restaurant-1-egmore,Nellaiyappar Restaurant," 61, Halls Road, Egmore, Chennai",Egmore,"North Indian, Chinese, South Indian",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/orenco-juice-bar-sholinganallur,Orenco Juice Bar," Elcot Sez, Sholinganallur, Chennai",Sholinganallur,Juices,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/waffle-lush-1-mogappair,Waffle Lush," Plot 3/C5, 3/C6, JJ Nagar, Mogappair, Chennai",Mogappair,"Ice Cream, Desserts",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/jayanthi-bhavan-1-thiruvanmiyur,Jayanthi Bhavan," 124, Near Jayanthi Theatre, Thiruvanmiyur, Chennai",Thiruvanmiyur,South Indian,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/the-daily-meal-shop-@-hillside-medavakkam,The  Daily Meal Shop @ Hillside," Block 51, Villa 10, Bollineni Hillside Road, Nookampalayam, Perumpakkam road, Sithalapakkam, Medavakkam, Chennai",Medavakkam,"North Indian, Street Food",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/refuel-kelambakkam,REFUEL," 581, Veeranand Road, Kelambagh",Kelambakkam,"Beverages, Juices",Invalid,80,invalid,invalid
https://www.zomato.com/chennai/roasters-coffee-porur,Roasters Coffee," 54/5, Porur Trunk Road, Porur, Chennai",Porur,Beverages,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/muscle-chef-mandaveli,Muscle Chef," 48, Venkatakrishna Iyer Street, Mandaveli, Chennai",Mandaveli,"Beverages, Sandwich",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/roadine-food-truck-sholinganallur,Roadine Food Truck," Elcot Back Side Entrance, Near Chettinad Hospital, OMR, Sholinganallur, Chennai",Sholinganallur,Fast Food,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/sfr-hotel-porur,SFR Hotel," 1/6, Kundrathur Main Road, Opposite Water Tank, Porur, Chennai",Porur,Chinese,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/cake-take-ramapuram,Cake Take," 2/390, Manapakkam Main Road, Ambedkar Nagar, Ramapuram, Chennai",Ramapuram,Bakery,Invalid,350,invalid,invalid
https://www.zomato.com/chennai/orange-twist-taste-vandalur,Orange Twist & Taste," 45, Vandalur Kelambakkam Road, Vandalur, Chennai",Vandalur,Beverages,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/hemas-choco-brownies-alwarpet,Hema's Choco Brownies," 2, C P Ramasamy Road, Alwarpet, Chennai",Alwarpet,Desserts,Invalid,600,invalid,invalid
https://www.zomato.com/chennai/moms-curry-cups-ashok-nagar,Moms Curry Cups," Plot 4, Kasi City Park, Kasi Estate, Pillayar Koil Street, Jafferkhanpet, Ashok Nagar, Chennai",Ashok Nagar,"South Indian, Fast Food",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/the-sandwich-club-avadi,The Sandwich Club," No 14 SP Complex PH Road Govardhanagiri, Avadi, Chennai",Avadi,Sandwich,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/divya-chettinad-home-made-foods-poonamalle,Divya Chettinad Home Made Foods," 1/10, 3rd Street, Kumaran Savadi, Thanthai Periyar Nagar, Poonamalle, Chennai",Poonamalle,Chettinad,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/bamboo-kitchen-ashok-nagar,Bamboo Kitchen," 21/98, Ashok Nagar Main Road, Ashok Nagar, Chennai",Ashok Nagar,"Chinese, Momos, Fast Food",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/blue-kone-semmancheri,Blue Kone," 1/228, E Block, Rajiv Gandhi Road, Old Mahabalipuram Road, IT Corridor, Semmancheri, Chennai","Dash@OMR, Old Mahabalipuram Road (OMR)","Chinese, North Indian, Desserts",Invalid,700,invalid,invalid
https://www.zomato.com/chennai/burger-kings-medavakkam,Burger Kings," 12/31 Indira Gandhi Street, Medavakkam, Chennai",Medavakkam,"Burger, Fast Food, Beverages",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/waffle-donkey-anna-nagar-east,Waffle Donkey," Shop 2, VR Mall, Anna Nagar East, Chennai","VR Mall, Anna Nagar","Desserts, Bakery",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/aachi-kaimanam-homely-kitchen-chromepet,Aachi Kaimanam Homely Kitchen," 216, Jagampet Garden, Shri Indra Cotton Mill, Near MIT college, Chitlapakkam Main Road, Chrompet, Chennai, Chennai",Chromepet,"Biryani, South Indian",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/yoghas-foods-adyar,Yoghas Foods," 216, Ranganathapuram, 2nd Avenue, Indiranagar, Adyar, Chennai",Adyar,"North Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/10-muffins-medavakkam,10 Muffins," 1st Floor, G Block, Ozone Greens Apartments, VGP Prabhu Nagar, Perumbakkam, Near Medavakkam, Chennai",Medavakkam,Bakery,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/the-china-house-adyar,The China House," Kamaraj Avenue, 2nd Street, Venkatarathinam Nagar, Adyar, Chennai",Adyar,Chinese,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/manis-burgerman-mogappair,Mani's Burgerman," C-2, Valayapathy Road, Block 1, J.J Nagar, Mogappair East, Chennai",Mogappair,Fast Food,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/madurai-idly-shop-thiruvanmiyur,Madurai Idly Shop," 115, 2nd Main Road, Thiruvalluvar Nagar, Thiruvanmiyur, Chennai",Thiruvanmiyur,South Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/blasa-1-palavakkam,BLASA," 122, Main Beach Road, Madras University Colony, Palgalai Nagar, Palavakkam, Chennai",Palavakkam,Ice Cream,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/aaoji-khaoji-perungudi,Aaoji Khaoji," 1, Kothandaraman Nagar, MGR Main Road, Kandanchavadi, Perungudi, Chennai",Perungudi,South Indian,Invalid,450,invalid,invalid
https://www.zomato.com/chennai/hotel-guru-vadapalani,Hotel Guru," 37/9, Duraiswamy Road, Dr.Subbaraya Nagar, Vadapalani, Chennai",Vadapalani,"North Indian, South Indian",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/the-hunger-pot-muttukadu,The Hunger Pot," East Coast Road (ECR), Near Kovalam Junction, Kovalam, Muttukadu, Chennai",Muttukadu,"South Indian, North Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/sri-sai-andhra-mess-fast-food-tambaram,Sri Sai Andhra Mess & Fast food," Maddambakkam Main Road, Opposite Bharath University, Tambaram, Chennai",Tambaram,"South Indian, North Indian, Chinese",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/idly-man-1-purasavakkam,Idly Man," 123, Bricklin Road, Purasavakkam, Chennai",Purasavakkam,South Indian,Invalid,250,invalid,invalid
https://www.zomato.com/chennai/metro-juice-park-fast-food-selaiyur,Metro Juice Park & Fast Food," 1, Nataraj Nagar, IAF - MES Road, Selaiyur, Chennai",Selaiyur,"Beverages, Juices, Fast Food",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/suvai-restaurant-medavakkam,Suvai Restaurant," 126, G8, Priyadharshini Nagar, TNHB
 colony, Sithalapakkam, Medavakkam, Chennai",Medavakkam,"Fast Food, Juices, South Indian, Tea",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/ajantha-bakery-red-hills,Ajantha Bakery," 131, 9 Hills North, Villivakkam, Red Hills, Chennai",Red Hills,Desserts,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/new-mumbai-chat-santhome,New Mumbai Chat," On Marina Beach, Near Light House, Santhome, Chennai",Santhome,Street Food,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/kolkata-chat-selaiyur,Kolkata Chat," 58, Muthalamman Koil Street, Selaiyur, Chennai",Selaiyur,"Street Food, Sandwich, Rolls",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/falloda-mist-vepery,Falloda Mist," 11/1, Sami Street, Periamet, Vepery, Chennai",Vepery,"Desserts, Beverages, Fast Food, Street Food",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/engineers-kitchen-ambattur,Engineers Kitchen," 24 A, AIC Colony, Athipet, Ambattur, Chennai",Ambattur,"North Indian, Chinese, Andhra",Invalid,500,invalid,invalid
https://www.zomato.com/chennai/the-cloud-kitchen-thuraipakkam,The Cloud Kitchen," 49-D, Raju Garden 1st Main Road, Secretariat Colony, Okkiyam, Thuraipakkam, Chennai",Thuraipakkam,North Indian,Invalid,400,invalid,invalid
https://www.zomato.com/chennai/al-arafah-multicuisine-restaurant-royapettah,Al Arafah Multicuisine Restaurant," 229, Royapettah High Road, Krishnapuram, Royapettah, Chennai",Royapettah,"North Indian, Chinese",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/chill-chat-k-k-nagar,Chill & Chat," 3, Alagirisamy Street, K.K. Nagar, Chennai",K.K. Nagar,"Street Food, Sandwich, Beverages",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/royal-barkath-biriyani-medavakkam,Royal Barkath Biriyani," 4, Keelkattalai Bus Stand Complex, Keelkattalai, Medavakkam, Chennai",Medavakkam,"Biryani, Fast Food, South Indian, Chinese",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/chennai-mr-biryani-1-virugambakkam,Chennai Mr.Biryani," 165, Kaliamman Koil Street, Virugambakkam, Chennai",Virugambakkam,"Biryani, South Indian",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/chat-paradise-by-navrang-foods-nanganallur,Chat Paradise By Navrang Foods," 27/11, 5th Main Road, Thillai Ganga Nagar, Nanganallur, Chennai, Tamil Nadu",Nanganallur,"North Indian, Sandwich, Pizza, Juices",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/blasa-thiruvanmiyur,Blasa," 122 Main Beach Road, Madras University Colony, Palkalai Nagar, Palavakkam, Chennai",Thiruvanmiyur,"Fast Food, Pizza, Burger",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/sharjah-juice-snacks-t-nagar,Sharjah Juice & Snacks," 21/11, South Usman Road, T. Nagar, Chennai",T. Nagar,"Fast Food, Beverages",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/street-momos-1-anna-nagar-west,Street Momos," 6/16, First Floor, Round Building, Anna Nagar West, Chennai",Anna Nagar West,"Momos, Street Food, Tibetan",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/chai-park-velachery,Chai Park," Opposite Tata Consultancy Service, Taramani Link Road, Velachery, Chennai",Velachery,"Beverages, Juices, Fast Food",Invalid,150,invalid,invalid
https://www.zomato.com/chennai/english-tavern-alwarpet,English Tavern," 10, CV Raman Road, Alwarpet, Chennai",Alwarpet,"Continental, Italian",Invalid,1500,invalid,invalid
https://www.zomato.com/chennai/pepper-pot-virugambakkam,Pepper Pot," 20 Arcot Main Road, Opposite To Girias Electronics, Virugambakkam, Chennai",Virugambakkam,"South Indian, Chinese, North Indian, Seafood",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/chettinad-snacks-and-tiffin-porur,Chettinad Snacks And Tiffin," Sabari Nagar 1st Main Road, Mugalivakkam, Porur, Chennai",Porur,Chettinad,Invalid,300,invalid,invalid
https://www.zomato.com/chennai/hotel-sri-ganesh-bhavan-red-hills,Hotel Sri Ganesh Bhavan," GNT Road, Opposite To Bus Stand, Red Hills, Chennai",Red Hills,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/creme-tunes-arumbakkam,Creme Tunes," 63 Valluvar Road, Jai Nagar, Arumbakkam, Chennai",Arumbakkam,"Bakery, Sandwich, Fast Food",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/nellai-kadambur-parotta-tambaram,Nellai Kadambur Parotta," 146, Velachery Main Road, Tambaram, Chennai",Tambaram,"South Indian, Biryani",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/delhi-chats-ramapuram,Delhi Chat's," 3/1, Arunachalam Street, Nesapakkam Main Road, Snethamil Nagar, Ramapuram, Chennai",Ramapuram,Street Food,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/aaa-snacks-saidapet,AAA Snacks," 122/70, Kothuval Chavadi Street, West Saidapet, Saidapet, Chennai",Saidapet,"Beverages, Ice Cream",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/ambur-briyani-thiruvallur,Ambur Briyani," No:119, Periyakuppam (near railway station) Chennai, Chennai Locality, Chennai",Thiruvallur,Biryani,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/sha-corner-shop-biryani-fast-food-egmore,Sha Corner Shop Biryani & Fast Food," 101, Iyya Mudali Street, Adikesavarpuram, Chintadripet, Chennai",Egmore,"Chinese, North Indian",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/aswathy-bakery-sweets-madipakkam,Aswathy Bakery & Sweets," 71, Bazaar Main Road, Meenatchi Sundareswarar Koil, Sadasiva Nagar, Madipakkam, Chennai",Madipakkam,"Bakery, Sandwich, Juices",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/shree-mathura-mylapore,Shree Mathura," 200/1, Mylapore High Road, Mylapore, Chennai",Mylapore,"North Indian, South Indian",Invalid,350,invalid,invalid
https://www.zomato.com/chennai/sri-sangeetha-food-corner-ra-puram,Sri Sangeetha Food Corner," 5/6, Corporation Complex, R A Puram, Chennai",RA Puram,"Chinese, South Indian",Invalid,400,invalid,invalid
https://www.zomato.com/chennai/maamis-foodie-products-west-mambalam,Maamis Foodie Products," 9, Meera Saamy Street, B1 Sapthagiri Apartments, West Mambalam, Chennai",West Mambalam,Mithai,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/johns-kitchen-choolaimedu,John's kitchen," 3rd Street, Thiruvalluvar Puram, Choolaimedu, Chennai, Tamil Nadu",Choolaimedu,"South Indian, Biryani",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/only-dosai-chromepet,Only Dosai," Chromepet, Chennai",Chromepet,South Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/idly-corner-ashok-nagar,Idly Corner," 8, Plot 4, Kasi City Park, Pillaiyar Kovil Street, West Jafferkhanpet, Ashok Nagar, Chennai",Ashok Nagar,South Indian,Invalid,150,invalid,invalid
https://www.zomato.com/chennai/kavihaas-kitchen-velachery,Kavihaas Kitchen," 51, Bharathi Street, Annai Indra Nagar, Velachery, Chennai",Velachery,"South Indian, Andhra, Kerala",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/ambis-cafe-kottivakkam,Ambi's Cafe," 14, 1st Street, Sriram Avenue, Natesan Colony, Kottivakkam, Chennai",Kottivakkam,South Indian,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/disco-biriyani-gst-road,Disco Biriyani," 4, Guduvanchery, GST Road, Chennai",GST Road,Biryani,Invalid,200,invalid,invalid
https://www.zomato.com/chennai/perambur-attukall-biriyani-perambur,Perambur Attukall Biriyani," 85/39, MH Road, Near Munu Salai, Perambur, Chennai",Perambur,"Biryani, South Indian",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/pks-ooty-fresh-medavakkam,Pk's Ooty Fresh," 225/3A, Nookampalayam Main Road, Perumbakkam, Medavakkam, Chennai",Medavakkam,"Beverages, Fast Food, Ice Cream",Invalid,250,invalid,invalid
https://www.zomato.com/chennai/golden-sun-bar-mahabalipuram,Golden Sun Bar," Golden Sun Resort, 59, Kovalam Road, Mahabalipuram, Chennai","Golden Sun Resort, Mamallapuram",Finger Food,Invalid,1000,invalid,invalid
https://www.zomato.com/chennai/sandwich-corner-1-madipakkam,Sandwich Corner," 15 B, Medavakkam Main Road, Vanuvampet, Madipakkam, Chennai",Madipakkam,Fast Food,Invalid,100,invalid,invalid
https://www.zomato.com/chennai/conizza-corner-avadi,Conizza Corner," 30, Shakti Nagar Avadi, Chennai",Avadi,"Pizza, Sandwich, Wraps",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/jas-foods-kodambakkam,Jas Foods," Number 4/48, Sivan Kovil Street, Kodambakkam, Chennai",Kodambakkam,"Fast Food, Sandwich, Rolls",Invalid,200,invalid,invalid
https://www.zomato.com/chennai/cake-garnish-cake-shop-selaiyur,Cake & Garnish Cake Shop," 199/35, Chitlapakkam Main Road, Mahalakshmi Nagar, Chennai",Selaiyur,"Bakery, Desserts",Invalid,300,invalid,invalid
https://www.zomato.com/chennai/ans-chennai-halal-briyani-poonamalle,ANS Chennai Halal Briyani," 760 Trunk Road, Opposite Bus Stop, Poonamalle, Chennai",Poonamalle,"North Indian, Biryani",Invalid,400,invalid,invalid
